make,model,year,vehicle_class,class_simple,engine_displacement_l,cylinders,displacement_per_cyl,fuel_type,fuel_simple,fuel_enc,city_mpg,highway_mpg,combined_mpg,hwy_city_ratio,co2_grams_per_mile,co2_per_mpg,cd,aero_efficiency,year_rel
Kia,Sorento FWD,2015,Small Sport Utility Vehicle 2WD,Other,2.4,4.0,0.6,Regular,regular,3,20,27,23,1.35,390.0,16.956521739130434,,,5
Cadillac,Escalade 2WD,2015,Standard Sport Utility Vehicle 2WD,Other,6.2,8.0,0.775,Regular,regular,3,15,21,17,1.4,526.0,30.941176470588236,,,5
Cadillac,Escalade ESV 2WD,2015,Standard Sport Utility Vehicle 2WD,Other,6.2,8.0,0.775,Regular,regular,3,15,21,17,1.4,526.0,30.941176470588236,,,5
Gmc,Yukon C1500 2WD,2015,Standard Sport Utility Vehicle 2WD,Other,6.2,8.0,0.775,Regular,regular,3,15,21,17,1.4,526.0,30.941176470588236,,,5
Gmc,Yukon C1500 XL 2WD,2015,Standard Sport Utility Vehicle 2WD,Other,6.2,8.0,0.775,Regular,regular,3,15,21,17,1.4,526.0,30.941176470588236,,,5
Cadillac,Escalade 4WD,2015,Standard Sport Utility Vehicle 4WD,Other,6.2,8.0,0.775,Regular,regular,3,14,21,16,1.5,555.0,34.6875,,,5
Cadillac,Escalade ESV 4WD,2015,Standard Sport Utility Vehicle 4WD,Other,6.2,8.0,0.775,Regular,regular,3,14,20,16,1.4285714285714286,546.0,34.125,,,5
Gmc,Yukon K1500 XL 4WD,2015,Standard Sport Utility Vehicle 4WD,Other,6.2,8.0,0.775,Regular,regular,3,14,20,16,1.4285714285714286,546.0,34.125,,,5
Gmc,Yukon K1500 4WD,2015,Standard Sport Utility Vehicle 4WD,Other,6.2,8.0,0.775,Regular,regular,3,14,21,16,1.5,555.0,34.6875,,,5
Bmw,228i,2014,Subcompact Cars,Subcompact,2.0,4.0,0.5,Premium,premium,2,23,35,27,1.5217391304347827,324.0,12.0,,,4
Ford,C-MAX Hybrid FWD,2014,Large Cars,Large,2.0,4.0,0.5,Regular,regular,3,41,36,39,0.8780487804878049,230.0,5.897435897435898,,,4
Ford,Transit Connect Van 2WD,2014,Special Purpose Vehicle 2WD,Other,1.6,4.0,0.4,Regular,regular,3,22,29,25,1.3181818181818181,358.0,14.32,,,4
Nissan,NV200 Cargo Van,2014,Special Purpose Vehicle 2WD,Other,2.0,4.0,0.5,Regular,regular,3,24,25,24,1.0416666666666667,363.0,15.125,,,4
Jaguar,F-Type V8 S Convertible,2015,Two Seaters,Two Seater,5.0,8.0,0.625,Premium,premium,2,16,23,18,1.4375,487.0,27.055555555555557,,,5
Jaguar,F-Type R Coupe,2015,Two Seaters,Two Seater,5.0,8.0,0.625,Premium,premium,2,16,23,18,1.4375,487.0,27.055555555555557,,,5
Jaguar,F-Type Convertible,2015,Two Seaters,Two Seater,3.0,6.0,0.5,Premium,premium,2,20,28,23,1.4,391.0,17.0,,,5
Jaguar,F-Type Coupe,2015,Two Seaters,Two Seater,3.0,6.0,0.5,Premium,premium,2,20,28,23,1.4,391.0,17.0,,,5
Jaguar,F-Type S Convertible,2015,Two Seaters,Two Seater,3.0,6.0,0.5,Premium,premium,2,19,27,22,1.4210526315789473,405.0,18.40909090909091,,,5
Jaguar,F-Type S Coupe,2015,Two Seaters,Two Seater,3.0,6.0,0.5,Premium,premium,2,19,27,22,1.4210526315789473,405.0,18.40909090909091,,,5
Jaguar,XK,2015,Minicompact Cars,Other,5.0,8.0,0.625,Premium,premium,2,16,24,19,1.5,473.0,24.894736842105264,,,5
Jaguar,XK Convertible,2015,Minicompact Cars,Other,5.0,8.0,0.625,Premium,premium,2,16,22,18,1.375,489.0,27.166666666666668,,,5
Jaguar,XK,2015,Minicompact Cars,Other,5.0,8.0,0.625,Premium,premium,2,15,22,18,1.4666666666666666,508.0,28.22222222222222,,,5
Jaguar,XK Convertible,2015,Minicompact Cars,Other,5.0,8.0,0.625,Premium,premium,2,15,22,17,1.4666666666666666,515.0,30.294117647058822,,,5
Audi,A3 quattro,2015,Subcompact Cars,Subcompact,2.0,4.0,0.5,Premium,premium,2,24,33,27,1.375,323.0,11.962962962962964,,,5
Subaru,WRX,2015,Compact Cars,Compact,2.0,4.0,0.5,Premium,premium,2,19,25,21,1.3157894736842106,407.0,19.38095238095238,,,5
Jaguar,XF,2015,Midsize Cars,Midsize,5.0,8.0,0.625,Premium,premium,2,15,23,18,1.5333333333333334,500.0,27.77777777777778,,,5
Jaguar,XJ,2015,Large Cars,Large,5.0,8.0,0.625,Premium,premium,2,15,23,18,1.5333333333333334,503.0,27.944444444444443,,,5
Jaguar,XJL,2015,Large Cars,Large,5.0,8.0,0.625,Premium,premium,2,15,23,18,1.5333333333333334,503.0,27.944444444444443,,,5
Subaru,Forester AWD,2015,Small Sport Utility Vehicle 4WD,Other,2.5,4.0,0.625,Regular,regular,3,22,28,25,1.2727272727272727,364.0,14.56,,,5
Subaru,Forester AWD,2015,Small Sport Utility Vehicle 4WD,Other,2.5,4.0,0.625,Regular,regular,3,24,31,27,1.2916666666666667,332.0,12.296296296296296,,,5
Subaru,Forester AWD,2015,Small Sport Utility Vehicle 4WD,Other,2.0,4.0,0.5,Premium,premium,2,23,27,25,1.173913043478261,359.0,14.36,,,5
Bmw,428i Convertible,2014,Subcompact Cars,Subcompact,2.0,4.0,0.5,Premium,premium,2,23,33,26,1.434782608695652,335.0,12.884615384615385,,,4
Honda,Civic Hybrid,2014,Compact Cars,Compact,1.5,4.0,0.375,Regular,regular,3,43,45,44,1.0465116279069768,202.0,4.590909090909091,,,4
Ram,1500 2WD,2014,Standard Pickup Trucks 2WD,Pickup,3.0,6.0,0.5,Diesel,diesel,0,20,27,23,1.35,440.0,19.130434782608695,,,4
Ram,1500 4WD,2014,Standard Pickup Trucks 4WD,Pickup,3.0,6.0,0.5,Diesel,diesel,0,19,26,22,1.368421052631579,461.0,20.954545454545453,,,4
Toyota,Highlander Hybrid AWD,2014,Standard Sport Utility Vehicle 4WD,Other,3.5,6.0,0.5833333333333334,Regular,regular,3,27,28,28,1.037037037037037,319.0,11.392857142857142,,,4
Toyota,Highlander Hybrid AWD LE Plus,2014,Standard Sport Utility Vehicle 4WD,Other,3.5,6.0,0.5833333333333334,Regular,regular,3,28,28,28,1.0,313.0,11.178571428571429,,,4
Bmw,228i,2014,Subcompact Cars,Subcompact,2.0,4.0,0.5,Premium,premium,2,22,33,26,1.5,342.0,13.153846153846153,,,4
Bmw,M235i,2014,Subcompact Cars,Subcompact,3.0,6.0,0.5,Premium,premium,2,22,32,25,1.4545454545454546,354.0,14.16,,,4
Bmw,M235i,2014,Subcompact Cars,Subcompact,3.0,6.0,0.5,Premium,premium,2,19,28,22,1.4736842105263157,390.0,17.727272727272727,,,4
Roush Performance,F150 Pickup 2WD,2014,Standard Pickup Trucks 2WD,Pickup,6.2,8.0,0.775,Premium,premium,2,10,13,11,1.3,796.0,72.36363636363636,,,4
Roush Performance,F150 Pickup 2WD,2014,Standard Pickup Trucks 2WD,Pickup,5.0,8.0,0.625,Premium,premium,2,12,15,13,1.25,675.0,51.92307692307692,,,4
Roush Performance,F150 Raptor Pickup 4WD,2014,Standard Pickup Trucks 4WD,Pickup,6.2,8.0,0.775,Premium,premium,2,10,13,11,1.3,796.0,72.36363636363636,,,4
Roush Performance,F150 Pickup 4WD,2014,Standard Pickup Trucks 4WD,Pickup,6.2,8.0,0.775,Premium,premium,2,10,13,11,1.3,796.0,72.36363636363636,,,4
Roush Performance,F150 Pickup 4WD,2014,Standard Pickup Trucks 4WD,Pickup,5.0,8.0,0.625,Premium,premium,2,12,15,13,1.25,675.0,51.92307692307692,,,4
Aston Martin,V8 Vantage S,2011,Two Seaters,Two Seater,4.7,8.0,0.5875,Premium,premium,2,14,21,16,1.5,,,,,1
Spyker,C8 Aileron,2011,Two Seaters,Two Seater,4.2,8.0,0.525,Premium,premium,2,14,21,17,1.5,,,,,1
Lotus,Elise/Exige,2011,Two Seaters,Two Seater,1.8,4.0,0.45,Premium,premium,2,21,27,23,1.2857142857142858,,,,,1
Lotus,Elise/Exige,2011,Two Seaters,Two Seater,1.8,4.0,0.45,Premium,premium,2,20,26,22,1.3,,,,,1
Porsche,911 GT3 RS,2011,Two Seaters,Two Seater,4.0,6.0,0.6666666666666666,Premium,premium,2,13,19,15,1.4615384615384615,,,,,1
Jaguar,XK,2011,Minicompact Cars,Other,5.0,8.0,0.625,Premium,premium,2,15,22,17,1.4666666666666666,,,,,1
Lotus,Evora,2011,Minicompact Cars,Other,3.5,6.0,0.5833333333333334,Premium,premium,2,18,26,21,1.4444444444444444,,,,,1
Lotus,Evora,2011,Minicompact Cars,Other,3.5,6.0,0.5833333333333334,Premium,premium,2,17,26,20,1.5294117647058822,,,,,1
Lotus,Evora,2011,Minicompact Cars,Other,3.5,6.0,0.5833333333333334,Premium,premium,2,20,28,23,1.4,,,,,1
Lotus,Evora,2011,Minicompact Cars,Other,3.5,6.0,0.5833333333333334,Premium,premium,2,18,27,21,1.5,,,,,1
Scion,iQ,2011,Minicompact Cars,Other,1.3,4.0,0.325,Regular,regular,3,36,37,36,1.0277777777777777,,,,,1
Bmw,M1 Coupe,2011,Subcompact Cars,Subcompact,3.0,6.0,0.5,Premium,premium,2,19,26,21,1.368421052631579,,,,,1
Roush Performance,Stage 3 Mustang,2011,Subcompact Cars,Subcompact,5.0,8.0,0.625,Premium,premium,2,14,21,16,1.5,,,,,1
Acura,TSX,2011,Compact Cars,Compact,2.4,4.0,0.6,Premium,premium,2,21,29,24,1.380952380952381,,,,,1
Acura,TSX,2011,Compact Cars,Compact,2.4,4.0,0.6,Premium,premium,2,22,31,25,1.4090909090909092,,,,,1
Acura,TSX,2011,Compact Cars,Compact,3.5,6.0,0.5833333333333334,Premium,premium,2,19,28,22,1.4736842105263157,,,,,1
Mercedes-Benz,C300,2011,Compact Cars,Compact,3.0,6.0,0.5,Premium,premium,2,18,25,21,1.3888888888888888,,,0.2,125.0,1
Chrysler,300,2011,Large Cars,Large,3.6,6.0,0.6,Regular,regular,3,18,27,21,1.5,,,,,1
Dodge,Charger,2011,Large Cars,Large,3.6,6.0,0.6,Regular,regular,3,18,27,21,1.5,,,,,1
Jaguar,XJ,2011,Large Cars,Large,5.0,8.0,0.625,Premium,premium,2,15,21,17,1.4,,,,,1
Maybach,57,2011,Large Cars,Large,5.5,12.0,0.4583333333333333,Premium,premium,2,10,16,12,1.6,,,,,1
Maybach,62,2011,Large Cars,Large,5.5,12.0,0.4583333333333333,Premium,premium,2,10,16,12,1.6,,,,,1
Maybach,57S,2011,Large Cars,Large,6.0,12.0,0.5,Premium,premium,2,10,16,12,1.6,,,,,1
Maybach,62S,2011,Large Cars,Large,6.0,12.0,0.5,Premium,premium,2,10,16,12,1.6,,,,,1
Acura,TSX Wagon,2011,Small Station Wagons,Wagon,2.4,4.0,0.6,Premium,premium,2,22,29,24,1.3181818181818181,,,,,1
Jeep,Grand Cherokee 2WD,2011,Sport Utility Vehicle - 2WD,Other,3.6,6.0,0.6,Regular,regular,3,16,22,18,1.375,,,,,1
Kia,Sportage 2WD,2011,Sport Utility Vehicle - 2WD,Other,2.0,4.0,0.5,Regular,regular,3,22,27,24,1.2272727272727273,,,,,1
Jeep,Grand Cherokee 4WD,2011,Sport Utility Vehicle - 4WD,Other,3.6,6.0,0.6,Regular,regular,3,16,22,18,1.375,,,,,1
Kia,Sportage 4WD,2011,Sport Utility Vehicle - 4WD,Other,2.0,4.0,0.5,Regular,regular,3,21,25,23,1.1904761904761905,,,,,1
Lincoln,MKT Hearse AWD,2011,Sport Utility Vehicle - 4WD,Other,3.7,6.0,0.6166666666666667,Regular,regular,3,14,20,16,1.4285714285714286,,,,,1
Nissan,Murano CrossCabriolet,2011,Sport Utility Vehicle - 4WD,Other,3.5,6.0,0.5833333333333334,Premium,premium,2,17,22,19,1.2941176470588236,,,,,1
Hyundai,Genesis RWD,2015,Large Cars,Large,3.8,6.0,0.6333333333333333,Regular,regular,3,18,28,22,1.5555555555555556,411.0,18.681818181818183,,,5
Hyundai,Genesis AWD,2015,Large Cars,Large,3.8,6.0,0.6333333333333333,Regular,regular,3,16,25,19,1.5625,460.0,24.210526315789473,,,5
Hyundai,Genesis RWD,2015,Large Cars,Large,5.0,8.0,0.625,Premium,premium,2,15,23,18,1.5333333333333334,502.0,27.88888888888889,,,5
Cadillac,ELR,2014,Subcompact Cars,Subcompact,1.4,4.0,0.35,Premium Gas or Electricity,hybrid,1,31,35,33,1.1290322580645162,91.0,2.757575757575758,,,4
Audi,A3,2015,Subcompact Cars,Subcompact,1.8,4.0,0.45,Premium,premium,2,23,33,27,1.434782608695652,328.0,12.148148148148149,,,5
Honda,Civic,2014,Compact Cars,Compact,1.8,4.0,0.45,Regular,regular,3,29,37,33,1.2758620689655173,273.0,8.272727272727273,,,4
Honda,Civic,2014,Compact Cars,Compact,2.4,4.0,0.6,Premium,premium,2,22,31,25,1.4090909090909092,352.0,14.08,,,4
Honda,Civic HF,2014,Compact Cars,Compact,1.8,4.0,0.45,Regular,regular,3,31,40,34,1.2903225806451613,259.0,7.617647058823529,,,4
Chrysler,200 AWD,2015,Midsize Cars,Midsize,3.6,6.0,0.6,Regular,regular,3,18,28,22,1.5555555555555556,405.0,18.40909090909091,,,5
Lexus,RX 350,2015,Small Sport Utility Vehicle 2WD,Other,3.5,6.0,0.5833333333333334,Regular,regular,3,18,25,21,1.3888888888888888,429.0,20.428571428571427,,,5
Lexus,RX 450h,2015,Small Sport Utility Vehicle 2WD,Other,3.5,6.0,0.5833333333333334,Premium,premium,2,31,28,29,0.9032258064516129,301.0,10.379310344827585,,,5
Lexus,RX 350 AWD,2015,Small Sport Utility Vehicle 4WD,Other,3.5,6.0,0.5833333333333334,Regular,regular,3,18,26,21,1.4444444444444444,422.0,20.095238095238095,,,5
Lexus,RX 350 AWD,2015,Small Sport Utility Vehicle 4WD,Other,3.5,6.0,0.5833333333333334,Regular,regular,3,18,24,20,1.3333333333333333,445.0,22.25,,,5
Lexus,RX 450h AWD,2015,Small Sport Utility Vehicle 4WD,Other,3.5,6.0,0.5833333333333334,Premium,premium,2,29,27,28,0.9310344827586207,312.0,11.142857142857142,,,5
Bmw,435i Convertible,2014,Subcompact Cars,Subcompact,3.0,6.0,0.5,Premium,premium,2,20,30,23,1.5,378.0,16.434782608695652,,,4
Honda,Civic,2014,Compact Cars,Compact,1.8,4.0,0.45,Regular,regular,3,29,37,32,1.2758620689655173,276.0,8.625,,,4
Honda,Civic,2014,Compact Cars,Compact,1.8,4.0,0.45,Regular,regular,3,28,35,31,1.25,289.0,9.32258064516129,,,4
Mercedes-Benz,CLA250 4matic,2014,Compact Cars,Compact,2.0,4.0,0.5,Premium,premium,2,24,31,27,1.2916666666666667,336.0,12.444444444444445,,,4
Dodge,Dart,2014,Midsize Cars,Midsize,1.4,4.0,0.35,Premium,premium,2,27,36,30,1.3333333333333333,292.0,9.733333333333333,,,4
Bmw,X5 xDrive35d,2014,Standard Sport Utility Vehicle 4WD,Other,3.0,6.0,0.5,Diesel,diesel,0,23,31,26,1.3478260869565217,392.0,15.076923076923077,,,4
Mini,Cooper (3-doors),2014,Subcompact Cars,Subcompact,1.5,3.0,0.5,Premium,premium,2,28,37,31,1.3214285714285714,285.0,9.193548387096774,,,4
Mini,Cooper (3-doors),2014,Subcompact Cars,Subcompact,1.5,3.0,0.5,Premium,premium,2,29,39,33,1.3448275862068966,271.0,8.212121212121213,,,4
Mini,Cooper S (3-doors),2014,Subcompact Cars,Subcompact,2.0,4.0,0.5,Premium,premium,2,24,34,28,1.4166666666666667,320.0,11.428571428571429,,,4
Chevrolet,Camaro,2014,Compact Cars,Compact,7.0,8.0,0.875,Premium,premium,2,13,19,15,1.4615384615384615,580.0,38.666666666666664,,,4
Ram,C/V,2014,Minivan - 2WD,Minivan,3.6,6.0,0.6,Regular,regular,3,18,26,21,1.4444444444444444,433.0,20.61904761904762,,,4
Bmw,Z4 sDrive28i,2015,Two Seaters,Two Seater,2.0,4.0,0.5,Premium,premium,2,22,32,26,1.4545454545454546,345.0,13.26923076923077,,,5
Bmw,Z4 sDrive28i,2015,Two Seaters,Two Seater,2.0,4.0,0.5,Premium,premium,2,22,33,26,1.5,340.0,13.076923076923077,,,5
Bmw,Z4 sDrive35i,2015,Two Seaters,Two Seater,3.0,6.0,0.5,Premium,premium,2,17,23,19,1.3529411764705883,454.0,23.894736842105264,,,5
Bmw,Z4 sDrive35is,2015,Two Seaters,Two Seater,3.0,6.0,0.5,Premium,premium,2,17,23,19,1.3529411764705883,454.0,23.894736842105264,,,5
Mini,Cooper Roadster,2015,Two Seaters,Two Seater,1.6,4.0,0.4,Premium,premium,2,26,33,29,1.2692307692307692,304.0,10.482758620689655,,,5
Mini,Cooper Coupe,2015,Two Seaters,Two Seater,1.6,4.0,0.4,Premium,premium,2,27,35,30,1.2962962962962963,292.0,9.733333333333333,,,5
Mini,Cooper S Roadster,2015,Two Seaters,Two Seater,1.6,4.0,0.4,Premium,premium,2,25,33,28,1.32,316.0,11.285714285714286,,,5
Mini,Cooper S Coupe,2015,Two Seaters,Two Seater,1.6,4.0,0.4,Premium,premium,2,25,33,28,1.32,316.0,11.285714285714286,,,5
Mini,John Cooper Works Coupe,2015,Two Seaters,Two Seater,1.6,4.0,0.4,Premium,premium,2,25,33,28,1.32,316.0,11.285714285714286,,,5
Mini,John Cooper Works Roadster,2015,Two Seaters,Two Seater,1.6,4.0,0.4,Premium,premium,2,25,33,28,1.32,316.0,11.285714285714286,,,5
Mini,Cooper Convertible,2015,Minicompact Cars,Other,1.6,4.0,0.4,Premium,premium,2,26,33,29,1.2692307692307692,304.0,10.482758620689655,,,5
Mini,Cooper S Convertible,2015,Minicompact Cars,Other,1.6,4.0,0.4,Premium,premium,2,25,33,28,1.32,316.0,11.285714285714286,,,5
Mini,John Cooper Works Convertible,2015,Minicompact Cars,Other,1.6,4.0,0.4,Premium,premium,2,25,33,28,1.32,316.0,11.285714285714286,,,5
Bentley,Continental GT Convertible,2015,Subcompact Cars,Subcompact,4.0,8.0,0.5,Premium,premium,2,13,23,16,1.7692307692307692,542.0,33.875,,,5
Bentley,Continental GT,2015,Compact Cars,Compact,4.0,8.0,0.5,Premium,premium,2,15,25,18,1.6666666666666667,494.0,27.444444444444443,,,5
Mini,Cooper Countryman,2015,Compact Cars,Compact,1.6,4.0,0.4,Premium,premium,2,25,29,27,1.16,332.0,12.296296296296296,,,5
Mini,Cooper Paceman,2015,Compact Cars,Compact,1.6,4.0,0.4,Premium,premium,2,25,29,27,1.16,332.0,12.296296296296296,,,5
Mini,Cooper S Countryman,2015,Compact Cars,Compact,1.6,4.0,0.4,Premium,premium,2,25,31,28,1.24,321.0,11.464285714285714,,,5
Mini,Cooper S Countryman,2015,Compact Cars,Compact,1.6,4.0,0.4,Premium,premium,2,26,32,28,1.2307692307692308,313.0,11.178571428571429,,,5
Mini,Cooper S Countryman All4,2015,Compact Cars,Compact,1.6,4.0,0.4,Premium,premium,2,23,30,26,1.3043478260869565,343.0,13.192307692307692,,,5
Mini,Cooper S Countryman All4,2015,Compact Cars,Compact,1.6,4.0,0.4,Premium,premium,2,25,30,27,1.2,327.0,12.11111111111111,,,5
Mini,Cooper S Paceman,2015,Compact Cars,Compact,1.6,4.0,0.4,Premium,premium,2,25,31,28,1.24,321.0,11.464285714285714,,,5
Mini,Cooper S Paceman,2015,Compact Cars,Compact,1.6,4.0,0.4,Premium,premium,2,26,32,28,1.2307692307692308,313.0,11.178571428571429,,,5
Mini,Cooper S Paceman All4,2015,Compact Cars,Compact,1.6,4.0,0.4,Premium,premium,2,23,30,26,1.3043478260869565,343.0,13.192307692307692,,,5
Mini,Cooper S Paceman All4,2015,Compact Cars,Compact,1.6,4.0,0.4,Premium,premium,2,25,30,27,1.2,327.0,12.11111111111111,,,5
Mini,JCW Countryman All4,2015,Compact Cars,Compact,1.6,4.0,0.4,Premium,premium,2,23,30,26,1.3043478260869565,343.0,13.192307692307692,,,5
Mini,JCW Countryman All4,2015,Compact Cars,Compact,1.6,4.0,0.4,Premium,premium,2,25,30,27,1.2,327.0,12.11111111111111,,,5
Mini,JCW Paceman All4,2015,Compact Cars,Compact,1.6,4.0,0.4,Premium,premium,2,23,30,26,1.3043478260869565,343.0,13.192307692307692,,,5
Mini,JCW Paceman All4,2015,Compact Cars,Compact,1.6,4.0,0.4,Premium,premium,2,25,30,27,1.2,327.0,12.11111111111111,,,5
Volkswagen,GTI,2015,Compact Cars,Compact,2.0,4.0,0.5,Premium,premium,2,25,33,28,1.32,319.0,11.392857142857142,0.48,68.75,5
Volkswagen,GTI,2015,Compact Cars,Compact,2.0,4.0,0.5,Premium,premium,2,25,34,28,1.36,311.0,11.107142857142858,0.48,70.83333333333334,5
Volvo,S60 FWD,2015,Compact Cars,Compact,2.0,4.0,0.5,Regular,regular,3,25,36,29,1.44,310.0,10.689655172413794,,,5
Volvo,S60 FWD,2015,Compact Cars,Compact,2.0,4.0,0.5,Premium,premium,2,24,34,27,1.4166666666666667,327.0,12.11111111111111,,,5
Bentley,Flying Spur,2015,Midsize Cars,Midsize,4.0,8.0,0.5,Premium,premium,2,13,24,17,1.8461538461538463,537.0,31.58823529411765,,,5
Chrysler,200,2015,Midsize Cars,Midsize,2.4,4.0,0.6,Regular,regular,3,23,36,27,1.565217391304348,326.0,12.074074074074074,,,5
Chrysler,200,2015,Midsize Cars,Midsize,3.6,6.0,0.6,Regular,regular,3,19,31,23,1.631578947368421,388.0,16.869565217391305,,,5
Volvo,S80 FWD,2015,Midsize Cars,Midsize,2.0,4.0,0.5,Regular,regular,3,25,36,29,1.44,310.0,10.689655172413794,,,5
Bmw,X1 xDrive28i,2015,Large Cars,Large,2.0,4.0,0.5,Premium,premium,2,22,32,26,1.4545454545454546,348.0,13.384615384615385,,,5
Bmw,X1 xDrive35i,2015,Large Cars,Large,3.0,6.0,0.5,Premium,premium,2,18,26,21,1.4444444444444444,424.0,20.19047619047619,,,5
Bmw,X3 sDrive28i,2015,Small Sport Utility Vehicle 2WD,Other,2.0,4.0,0.5,Premium,premium,2,21,28,24,1.3333333333333333,375.0,15.625,,,5
Honda,Fit,2015,Small Station Wagons,Wagon,1.5,4.0,0.375,Regular,regular,3,32,37,34,1.15625,261.0,7.676470588235294,,,5
Honda,Fit,2015,Small Station Wagons,Wagon,1.5,4.0,0.375,Regular,regular,3,29,36,32,1.2413793103448276,282.0,8.8125,,,5
Volvo,V60 FWD,2015,Small Station Wagons,Wagon,2.0,4.0,0.5,Regular,regular,3,25,36,29,1.44,310.0,10.689655172413794,,,5
Acura,RDX 2WD,2015,Small Sport Utility Vehicle 2WD,Other,3.5,6.0,0.5833333333333334,Premium,premium,2,20,28,23,1.4,387.0,16.82608695652174,,,5
Volvo,XC60 FWD,2015,Small Sport Utility Vehicle 2WD,Other,2.0,4.0,0.5,Regular,regular,3,24,31,27,1.2916666666666667,336.0,12.444444444444445,,,5
Volvo,XC70 FWD,2015,Small Sport Utility Vehicle 2WD,Other,2.0,4.0,0.5,Regular,regular,3,24,31,27,1.2916666666666667,336.0,12.444444444444445,,,5
Volvo,XC60 FWD,2015,Small Sport Utility Vehicle 2WD,Other,2.0,4.0,0.5,Premium,premium,2,22,30,25,1.3636363636363635,358.0,14.32,,,5
Acura,RDX 4WD,2015,Small Sport Utility Vehicle 4WD,Other,3.5,6.0,0.5833333333333334,Premium,premium,2,19,27,22,1.4210526315789473,401.0,18.227272727272727,,,5
Bmw,X3 xDrive28i,2015,Small Sport Utility Vehicle 4WD,Other,2.0,4.0,0.5,Premium,premium,2,21,28,24,1.3333333333333333,375.0,15.625,,,5
Bmw,X3 xDrive35i,2015,Small Sport Utility Vehicle 4WD,Other,3.0,6.0,0.5,Premium,premium,2,19,26,21,1.368421052631579,416.0,19.80952380952381,,,5
Volvo,XC70 AWD,2015,Small Sport Utility Vehicle 4WD,Other,3.2,6.0,0.5333333333333333,Regular,regular,3,18,25,21,1.3888888888888888,420.0,20.0,,,5
Volvo,XC60 AWD,2015,Small Sport Utility Vehicle 4WD,Other,3.2,6.0,0.5333333333333333,Regular,regular,3,18,25,20,1.3888888888888888,429.0,21.45,,,5
Mini,Cooper S Convertible,2015,Minicompact Cars,Other,1.6,4.0,0.4,Premium,premium,2,26,34,29,1.3076923076923077,306.0,10.551724137931034,,,5
Subaru,BRZ,2015,Minicompact Cars,Other,2.0,4.0,0.5,Premium,premium,2,21,29,24,1.380952380952381,363.0,15.125,,,5
Subaru,BRZ,2015,Minicompact Cars,Other,2.0,4.0,0.5,Premium,premium,2,24,33,28,1.375,321.0,11.464285714285714,,,5
Bmw,428i Convertible,2015,Subcompact Cars,Subcompact,2.0,4.0,0.5,Premium,premium,2,23,33,26,1.434782608695652,338.0,13.0,,,5
Bmw,640i Coupe,2015,Subcompact Cars,Subcompact,3.0,6.0,0.5,Premium,premium,2,21,31,25,1.4761904761904763,361.0,14.44,,,5
Bmw,528i,2015,Midsize Cars,Midsize,2.0,4.0,0.5,Premium,premium,2,23,33,26,1.434782608695652,338.0,13.0,,,5
Bmw,X1 sDrive28i,2015,Large Cars,Large,2.0,4.0,0.5,Premium,premium,2,23,33,26,1.434782608695652,338.0,13.0,,,5
Honda,Fit,2015,Small Station Wagons,Wagon,1.5,4.0,0.375,Regular,regular,3,33,40,36,1.2121212121212122,250.0,6.944444444444445,,,5
Porsche,918 Spyder,2015,Two Seaters,Two Seater,4.6,8.0,0.575,Premium Gas or Electricity,hybrid,1,20,24,22,1.2,277.0,12.590909090909092,,,5
Bmw,428i xDrive Convertible,2014,Subcompact Cars,Subcompact,2.0,4.0,0.5,Premium,premium,2,21,32,25,1.5238095238095237,359.0,14.36,,,4
Mini,Cooper S (3-doors),2014,Subcompact Cars,Subcompact,2.0,4.0,0.5,Premium,premium,2,26,34,29,1.3076923076923077,304.0,10.482758620689655,,,4
Mini,Cooper Roadster,2015,Two Seaters,Two Seater,1.6,4.0,0.4,Premium,premium,2,27,33,29,1.2222222222222223,302.0,10.413793103448276,,,5
Mini,Cooper Coupe,2015,Two Seaters,Two Seater,1.6,4.0,0.4,Premium,premium,2,29,36,32,1.2413793103448276,280.0,8.75,,,5
Mini,Cooper S Roadster,2015,Two Seaters,Two Seater,1.6,4.0,0.4,Premium,premium,2,26,34,29,1.3076923076923077,306.0,10.551724137931034,,,5
Mini,Cooper S Coupe,2015,Two Seaters,Two Seater,1.6,4.0,0.4,Premium,premium,2,26,34,29,1.3076923076923077,306.0,10.551724137931034,,,5
Mini,John Cooper Works Coupe,2015,Two Seaters,Two Seater,1.6,4.0,0.4,Premium,premium,2,26,34,29,1.3076923076923077,306.0,10.551724137931034,,,5
Mini,John Cooper Works Roadster,2015,Two Seaters,Two Seater,1.6,4.0,0.4,Premium,premium,2,26,34,29,1.3076923076923077,306.0,10.551724137931034,,,5
Mini,Cooper Convertible,2015,Minicompact Cars,Other,1.6,4.0,0.4,Premium,premium,2,27,33,29,1.2222222222222223,302.0,10.413793103448276,,,5
Mini,John Cooper Works Convertible,2015,Minicompact Cars,Other,1.6,4.0,0.4,Premium,premium,2,26,34,29,1.3076923076923077,306.0,10.551724137931034,,,5
Bmw,640i Convertible,2015,Subcompact Cars,Subcompact,3.0,6.0,0.5,Premium,premium,2,20,30,24,1.5,376.0,15.666666666666666,,,5
Bmw,640i xDrive Coupe,2015,Subcompact Cars,Subcompact,3.0,6.0,0.5,Premium,premium,2,20,29,23,1.45,385.0,16.73913043478261,,,5
Bmw,640i xDrive Convertible,2015,Subcompact Cars,Subcompact,3.0,6.0,0.5,Premium,premium,2,20,29,23,1.45,385.0,16.73913043478261,,,5
